cco_keggcompound_id	cco_chebi_id
C08039	5693
C13426	31683
C03652	15582
C06407	16430
C19119	82240
C15205	79053
C18587	78337
C16808	80744
C18421	81735
C12376	32201
C04634	17708
C09081	2296
C12049	29655
C05625	28527
C17352	81022
C07662	9212
C04281	27391
C18444	81752
C18310	81661
C09007	5092
C01249	17109
C10891	9647
C18794	81965
C16764	80712
C00418	36464
C10119	7947
C14986	79510
C03404	17215
C03826	1060
C15269	79771
C10499	27917
C06776	721
C00070	28694
C02564	17691
C12662	31739
C18988	82126
C11402	233
C17982	81433
C03526	60076
C00329	28393
C08817	27865
C03748	15826
C10497	9299
C19046	82173
C08411	5406
C18562	81833
C09999	2801
C02462	16377
C14081	34598
C05840	50616
C09140	82800
C15497	55458
C10058	75902
C02079	15738
C00200	8055
C07732	28891
C19481	82511
C14445	35037
C06773	724
C05371	6925
C16816	80750
C06897	3547
C02782	16138
C17421	81075
C03622	16580
C08018	7852
C11854	29600
C14155	33277
C05932	27657
C14127	34523
C02495	27479
C07527	116735
C08423	1890
C07251	7454
C04295	2710
C11252	3628
C11715	51052
C13978	9391
C08602	27448
C00104	17808
C18462	81763
C14641	46898
C15651	50605
C10538	9714
C02565	16354
C01513	6572
C06818	2618
C05231	28317
C10537	9643
C13638	31042
C00815	15584
C09157	28366
C09854	4632
C02741	18374
C11730	9437
C05360	30096
C17432	53043
C01776	2450
C11504	1215
C14843	34388
C18643	79171
C18001	73686
C11289	792
C15233	35456
C16321	60962
C06367	17056
C17449	27669
C14156	33276
C00280	16422
C08650	310312
C06887	53655
C02796	17920
C18545	81820
C11960	29531
C11789	6799
C09715	8870
C18039	30834
C16752	80704
C06026	27963
C15364	79866
C08442	9914
C00303	28300
C17666	81260
C17535	81167
C17542	62231
C10567	2552
C07207	10101
C19093	82215
C03441	28397
C07709	3348
C13845	34057
C18737	81926
C14771	34157
C02843	15539
C05688	9093
C13738	35003
C08154	7467
C12481	32333
C10746	8177
C11153	75988
C15252	79754
C16071	15045
C00832	7934
C19365	82421
C02411	15497
C17432	61011
C05119	27462
C12633	31763
C06961	4638
C18254	81605
C04865	63266
C10532	9358
C01189	17168
C00530	17594
C03961	17576
C18559	81831
C18229	52463
C12434	31034
C11110	39168
C10583	3915
C08412	5407
C08499	7610
C17702	81280
C16651	80637
C02467	78717
C03935	62847
C06975	4753
C10154	6092
C08365	28592
C14607	35000
C01245	16595
C03917	16330
C02465	533015
C19412	53617
C07228	8772
C13790	85937
C02236	30789
C18724	81916
C10335	4718
C04847	18217
C04518	16418
C10353	7498
C09603	10071
C10039	4631
C17642	81238
C01015	28397
C15128	79646
C10179	8881
C10303	28268
C14312	38067
C07805	408174
C11254	78310
C11591	4286
C16186	80368
C06222	9082
C11878	30232
C00042	15741
C10659	4435
C11929	37002
C00254	16666
C18739	83829
C11603	6979
C00183	16414
C14496	34747
C07755	6636
C13782	34907
C17387	81051
C08805	3952
C15058	79578
C11348	16346
C16565	64860
C01265	18010
C11842	29637
C14279	34768
C18597	81856
C01585	30776
C00673	16132
C18486	81780
C09512	6962
C09219	6430
C19583	82577
C08926	27408
C17959	81411
C19470	82501
C00436	17902
C02137	18280
C00451	151
C01995	15349
C14875	35896
C15981	10223
C05335	27585
C10100	6147
C10871	50305
C00143	1989
C15081	79411
C14825	86022
C17725	81297
C03981	28394
C00846	37440
C09731	4806
C14972	79496
C14887	79414
C00387	16750
C07736	4907
C01127	30923
C00531	15528
C15714	80044
C04074	18174
C10967	5122
C05570	4828
C09426	4850
C09891	7849
C10267	6540
C10001	3476
C01120	16893
C16557	80564
C16716	75926
C18492	81783
C00272	15372
C09616	3244
C12455	31130
C07645	2560
C05300	776
C16533	75117
C06863	3242
C06728	16572
C07996	4363
C09062	2750
C03190	15395
C00753	30516
C18945	82086
C01927	27945
C01788	70799
C12222	31679
C11694	8729
C14532	34758
C16957	80822
C14438	34608
C00011	16526
C18897	82044
C14450	20331
C13858	34117
C07826	2791
C00576	15710
C00441	13086
C00642	18101
C13825	34897
C06846	3048
C10656	4428
C19258	82341
C08551	5985
C10450	4745
C18195	81574
C05297	799
C01987	18112
C07837	5141
C01883	27750
C14605	34838
C15236	79738
C14998	79521
C06790	16602
C05577	27852
C12837	19981
C16955	80820
C17428	81081
C02646	64555
C10719	7625
C11996	29630
C14561	34236
C16436	27266
C12082	29712
C11707	8463
C18029	81458
C15341	79843
C05815	27688
C03599	17259
C09060	28928
C02024	79047
C10300	2823
C00354	37736
C01316	431
C09218	6429
C00268	20680
C06778	722
C14313	50399
C00770	21336
C19357	50100
C05770	27609
C07517	6843
C08845	2497
C00920	17586
C01188	11805
C11324	2161
C09882	50025
C18147	39346
C00921	4581
C00023	82664
C10095	9746
C05776	28911
C15446	79944
C19489	82517
C06812	6472
C16920	80797
C04548	29081
C01457	17658
C03065	15968
C10888	9365
C07636	5950
C16708	80673
C18148	81542
C07519	4445
C14360	34205
C01550	15336
C03267	12350
C08970	8414
C18515	38450
C08899	5363
C08417	79347
C10610	8209
C09583	9965
C10629	2435
C18813	81978
C18807	81975
C13889	64844
C08813	3168
C03032	22450
C17704	81281
C08782	9115
C14617	34640
C05302	28955
C07203	6909
C11224	5013
C14885	79412
C10749	2672
C10733	7949
C19569	66951
C00895	75803
C16143	80351
C00356	15467
C11271	29021
C00499	30837
C16245	47953
C19064	82190
C07548	2914
C10224	4916
C14580	34801
C01214	81198
C11113	6819
C19267	82348
C07104	50841
C01564	17340
C10542	10038
C09318	2367
C17679	81269
C14464	34437
C04255	44395
C10111	7545
C08684	5061
C12120	29501
C12381	78288
C05178	17428
C14912	79437
C13414	32137
C11795	4901
C14802	34106
C03710	16532
C13833	34879
C06855	3172
C08752	68931
C09126	27514
C16149	49222
C08689	5858
C12200	31021
C12310	31558
C17126	80942
C17094	62855
C11092	2959
C07092	28618
C10285	1927
C11443	2841
C09544	9023
C10890	28603
C09193	5238
C12182	32266
C06923	49566
C18385	48843
C18878	82027
C14553	34351
C18084	81488
C14610	48068
C04146	16275
C11619	9216
C08452	5861
C02366	17397
C19154	43034
C07729	28145
C07141	39465
C15773	3139
C03166	16034
C15407	79908
C08853	3201
C03136	28009
C19141	82261
C11849	29479
C04411	43468
C17825	81357
C16454	49997
C00328	16946
C14089	38137
C02635	17403
C06872	3403
C14942	79466
C03920	17827
C18961	82100
C15749	80077
C09945	4427
C06712	17922
C01756	2208
C05830	2323
C13391	33130
C03782	4075
C12739	31521
C15706	80038
C03393	49003
C11611	8083
C11420	242
C09727	17948
C04752	16629
C11089	4503
C06913	3738
C00579	17694
C09094	46762
C11135	28832
C01499	16980
C15212	79725
C00808	15396
C00357	15784
C05802	1109
C06916	3750
C06765	28908
C11300	9200
C11406	241
C17399	81061
C19362	82418
C10579	3536
C00830	30842
C16831	86128
C07041	5778
C01179	15999
C17600	81208
C17926	81387
C17939	81395
C18614	38626
C15305	79807
C00310	17140
C07921	6912
C04573	65047
C16912	67600
C18314	81665
C06980	4856
C16718	80679
C18678	81885
C11645	6365
C09660	4368
C08716	6674
C07909	9168
C10035	4327
C13629	31035
C14955	79479
C04895	18372
C13830	34548
C14741	34429
C18286	81637
C17007	80856
C09160	4819
C11189	51232
C00498	15751
C08830	1307
C01104	15724
C17506	81142
C18979	82118
C01414	17695
C17090	80919
C08705	8925
C17105	80931
C17789	81341
C06659	15424
C15071	79591
C07473	7034
C06372	18113
C00433	17415
C18489	83779
C00581	16344
C00779	16945
C17483	81123
C16392	20408
C07401	8428
C09622	3159
C11994	29706
C09784	5954
C18002	81450
C04274	508
C05080	28368
C10640	6098
C08657	2726
C17591	81200
C19000	82134
C06083	9493
C09581	6641
C18470	81769
C03586	18267
C01054	15441
C06658	15425
C14650	34339
C18767	81946
C03989	1683
C07553	9939
C10916	38546
C01378	5202
C15643	41879
C03126	27890
C14787	34001
C07441	8093
C07115	28925
C18972	82111
C09895	9043
C12987	31887
C03221	15471
C09499	6699
C10263	2617
C12338	31754
C14984	79408
C11382	7
C04287	28446
C06239	28226
C14848	34228
C09221	6739
C16584	80584
C00253	15940
C08872	6371
C02139	16900
C06304	20
C03725	28228
C11788	7303
C01420	17376
C06747	8102
C06608	27708
C04477	16155
C19536	36018
C00773	7989
C08988	9908
C02909	27615
C02356	74359
C10988	5014
C09913	78315
C02590	16158
C07576	8614
C06972	66964
C14943	79467
C11945	29742
C08865	4830
C09791	7518
C02661	17194
C06532	27795
C18606	81862
C15505	52048
C17011	80859
C08263	28825
C16306	80438
C19392	82441
C00659	982
C17621	64235
C10243	479
C13722	34525
C10343	42223
C01382	17606
C18780	81955
C06601	27675
C19138	82258
C07599	28315
C03215	17077
C19217	82308
C18861	39383
C11657	5966
C07829	6758
C15947	78496
C09653	4343
C08325	17019
C17072	80908
C12316	32330
C07846	9536
C11894	30037
C14343	35027
C15998	49032
C16771	80718
C01712	36021
C08347	27806
C14187	34027
C07653	5132
C17846	78309
C09119	6085
C04875	29109
C17593	81201
C19564	82562
C03074	1734
C09758	5994
C14792	34000
C15882	75920
C00897	18167
C01857	16555
C01655	1012
C06345	20114
C08644	5731
C14787	33998
C02249	15514
C12020	29506
C00113	18315
C16215	80385
C11874	15417
C00679	16369
C18658	38677
C14339	34321
C07650	175901
C14769	34490
C19024	82155
C08642	5630
C18019	50246
C06002	27821
C09749	10341
C03300	17438
C12839	32006
C13791	34004
C14736	34191
C02162	28853
C04256	7125
C03990	16325
C07538	3044
C11401	166
C02924	64198
C13410	32253
C05519	28718
C11179	8682
C16588	72700
C15665	80012
C03071	16775
C10041	42567
C11264	2268
C08326	2747
C16767	80714
C01368	28895
C11875	15419
C00913	38635
C05453	2287
C01814	5613
C14255	34849
C09859	36612
C19208	39481
C10937	3017
C13769	34593
C17367	73978
C18305	81656
C00275	48066
C19375	29863
C00847	30959
C04171	15941
C14778	63994
C17099	80925
C18858	82017
C16908	67818
C13756	52019
C16412	80487
C03947	16597
C04132	28132
C10057	5721
C05674	3281
C03629	28048
C17020	80864
C06866	3374
C07523	44915
C15297	79799
C18405	38873
C09851	2741
C07014	38567
C06057	1456
C03642	17864
C18753	81937
C14723	34950
C16745	68346
C16709	80674
C05474	1684
C15402	79903
C10516	67347
C16494	80530
C18491	38628
C01110	17572
C01009	27988
C14172	34791
C18224	50068
C10166	8241
C17410	70436
C18743	81930
C14545	34021
C00090	18135
C13708	43253
C14937	79462
C15280	79782
C09917	2827
C07542	6605
C05587	1582
C11910	28375
C11155	10607
C00491	16283
C13705	34457
C07807	8245
C08320	28866
C01001	16314
C18779	62961
C16526	32425
C12299	31402
C03910	15577
C04273	27761
C06522	28973
C05339	29031
C08159	2704
C06078	15384
C17617	81222
C09720	10441
C17254	80989
C11766	8874
C07338	15657
C07884	4469
C11997	29650
C00584	15551
C16657	80643
C06533	28241
C11056	9232
C11729	5683
C03137	16734
C07765	6847
C10677	4994
C10961	9673
C04056	32798
C08681	4768
C02314	28922
C19603	82589
C11651	2317
C11299	9997
C11708	9356
C01165	17232
C12988	61515
C07075	39096
C10139	3931
C00320	33539
C00106	17568
C18969	82108
C08959	6713
C18143	81538
C09697	6381
C02015	16161
C17060	80898
C17741	71236
C08260	10017
C19322	82384
C10594	5059
C06757	1895
C06172	7510
C14419	46635
C09267	5640
C06849	3082
C02289	6041
C06193	28072
C02376	27551
C18503	83118
C11405	37287
C01099	16647
C08401	5396
C07075	39095
C15117	79636
C08943	5069
C00235	16057
C18221	52484
C11248	4304
C14139	34442
C14917	79442
C17062	53169
C05775	10329
C06318	15564
C11985	29624
C11933	29728
C01324	15858
C09889	10322
C18526	38452
C18937	82078
C13089	31369
C15274	79776
C05641	2012
C14108	20414
C08606	25501
C02517	1643
C16202	44229
C09571	6535
C04425	8944
C03982	35961
C07872	4639
C19419	30977
C19594	78577
C18298	81649
C00404	39949
C04746	1720
C19175	82280
C09270	6056
C15741	80069
C15160	79678
C14872	35012
C03046	16812
C11587	2965
C05267	28264
C17144	80945
C05629	28631
C14746	34629
C18822	70064
C11438	3252
C13595	34850
C12144	46961
C10282	3748
C07777	3205
C13739	34011
C19305	82375
C10477	6856
C06473	27469
C16703	80668
C19237	82326
C10465	5963
C12451	31636
C05235	27957
C18899	75182
C08714	9511
C19065	82191
C15797	59411
C15605	55476
C18556	81830
C17328	81012
C09810	28443
C09146	4739
C10849	3194
C15910	80168
C07448	3221
C02777	16535
C02431	16935
C00705	28846
C06771	28621
C10948	6798
C07347	15542
C10350	6980
C19486	39931
C16282	80419
C02669	15945
C05345	16084
C16189	80370
C00330	17172
C06086	8210
C10845	3006
C11035	8939
C16588	72701
C15531	519567
C06421	28676
C05635	27823
C06943	47781
C19343	82402
C03212	16489
C06944	4450
C16799	80736
C18438	81746
C15987	37755
C14634	34835
C07798	4562
C16659	80645
C01494	17620
C15374	79876
C10982	4034
C07512	44296
C06308	28660
C10767	4605
C06669	615
C18947	82087
C17168	80956
C16490	80528
C04036	15799
C06313	15373
C13871	34042
C00407	17191
C15296	79798
C13034	31306
C18713	23414
C06515	6642
C10642	2803
C03218	1196
C00409	16007
C01489	17459
C08873	6372
C05820	61645
C11323	1751
C05126	4607
C18963	82102
C12231	31919
C09690	10284
C03739	16931
C00508	16880
C01452	13022
C03444	28420
C19185	51314
C02939	15487
C09750	10115
C08671	3852
C15809	77846
C07125	9435
C16622	80616
C15784	18535
C03570	62325
C03758	59905
C14674	34168
C07489	5439
C15201	79716
C17784	81336
C12257	31025
C08770	5988
C17523	81156
C04702	70768
C06727	16843
C17578	16181
C04404	16817
C09938	8
C15052	79572
C07884	2679
C14581	34060
C16167	80359
C17420	62444
C01151	17994
C15264	79766
C14605	31523
C06694	29013
C07511	6706
C08692	6089
C01080	15823
C11386	88
C00197	17794
C12433	31031
C03124	16316
C05962	28269
C07774	2946
C16781	39114
C06978	4788
C08945	67986
C18775	81951
C01598	16796
C16153	47025
C12192	32342
C14308	39257
C10935	7071
C09599	68994
C10529	9183
C16145	62743
C11143	28262
C05127	29009
C13752	34919
C11932	29717
C19166	82274
C11921	29732
C02944	27989
C14652	34186
C08785	9632
C14894	79421
C06570	27902
C10997	5569
C16538	49182
C08344	10018
C06150	27372
C03425	27542
C03210	857
C15591	49098
C16397	19389
C08605	7037
C13800	34125
C09300	69335
C17781	81333
C14352	34466
C10328	5935
C09595	7578
C09182	8904
C09537	8690
C18152	74628
C11918	69438
C09947	6117
C18974	82113
C15715	80045
C08174	4463
C19534	36026
C00386	15727
C12070	29668
C17411	81067
C12343	31733
C14350	72754
C00680	16488
C08090	4518
C19421	82466
C03460	27754
C12189	32277
C15137	79655
C12849	32354
C14459	34286
C00905	47948
C00902	17308
C10577	3451
C09050	3149
C00802	16582
C07307	18106
C05296	27768
C04543	28714
C11989	29504
C11027	3905
C04617	160
C18531	81808
C04016	21498
C10710	6563
C18212	81589
C06951	4514
C05439	10542
C19113	64301
C13809	34505
C11343	45615
C08240	71422
C02995	15703
C04578	18430
C04698	17512
C12314	31046
C07670	8805
C15747	80075
C02927	16166
C18809	38954
C02004	43445
C05598	27480
C01407	16716
C02325	64557
C07317	9342
C15598	79987
C14322	34631
C19559	82558
C16407	66906
C08876	7522
C16762	36467
C00246	30772
C10613	8339
C17463	36285
C11911	27948
C09579	9962
C02783	27816
C17558	61216
C15240	79742
C05600	1162
C18072	81480
C11000	27864
C07208	28488
C07520	9130
C15292	79794
C14278	34028
C02043	24813
C12135	31064
C12211	32275
C13645	47266
C17747	81312
C07768	2950
C03851	16771
C03177	9279
C10136	3456
C14662	377106
C16342	76234
C17967	81418
C01996	15355
C17400	81062
C18509	39184
C09864	4989
C04778	16837
C00928	41218
C18321	81671
C02825	17073
C18646	38470
C14565	34124
C17467	67410
C01304	29114
C09306	18422
C09275	69990
C17038	80879
C00522	15980
C11045	2877
C00755	18346
C06939	4317
C04302	7091
C19345	82404
C09688	5867
C01042	21547
C03195	33197
C11087	7778
C17968	81419
C04731	17472
C04379	17206
C17918	81381
C14865	34253
C01036	47904
C00501	28942
C01882	16864
C02086	30065
C16537	42504
C03204	15634
C10114	7781
C18381	81718
C16352	49310
C01825	42905
C00898	15674
C04324	17424
C09194	9419
C10275	8198
C07497	6651
C17773	81326
C10448	4559
C06416	27630
C15204	48022
C08974	8998
C06387	15498
C16354	80469
C00429	15901
C02803	28735
C09122	6111
C15008	79531
C13692	34910
C06572	7660
C04596	16598
C11706	8982
C02899	10365
C06452	45410
C05455	17899
C17449	38200
C18453	81757
C08102	3481
C16489	61437
C15500	25426
C07261	9147
C10596	5604
C06019	27973
C12318	32332
C17232	80977
C01536	17895
C18850	82009
C14727	34311
C03722	16675
C11957	29545
C03738	50621
C17972	81423
C11783	6941
C10764	1996
C10012	7909
C18149	81543
C15195	65329
C06311	28663
C02426	27975
C13746	34946
C10381	7716
C11644	6362
C00255	17015
C11396	149
C17032	80874
C15453	79951
C12995	78770
C13167	31487
C08269	85533
C14374	34413
C06030	6885
C10210	581177
C06087	28987
C18831	81992
C05340	28712
C03589	17655
C16330	80451
C02824	15964
C04297	17817
C02775	17828
C02533	18429
C08593	4851
C09873	64280
C19126	82247
C12328	26533
C18111	81513
C17496	81134
C15615	12256
C13797	34944
C18733	81922
C00249	15756
C11199	3503
C08790	3425
C11319	53648
C08415	5411
C02485	15408
C16968	80832
C12210	32274
C17303	81004
C02555	17706
C00302	18237
C08550	5961
C06023	84373
C01537	17967
C10451	4771
C17427	81080
C11174	62919
C00864	29032
C10074	6079
C02427	17443
C08800	3947
C02357	30793
C14847	34324
C00076	22984
C00767	16002
C08575	2923
C00296	29751
C06914	3745
C08766	5627
C14694	34877
C17586	65110
C14417	34260
C02753	16392
C17921	81384
C19385	76394
C16264	80407
C16978	80839
C10237	28472
C12335	31852
C14967	79491
C19181	25255
C04700	9837
C01913	5032
C18164	81554
C06792	28805
C07065	63577
C12525	18329
C15410	79911
C00556	17987
C15760	78591
C15142	79660
C09666	39241
C16914	80792
C00414	17854
C16211	80382
C13455	31157
C11508	30109
C15785	18534
C05447	27393
C10794	5354
C15288	79790
C07624	421707
C09823	28557
C06749	15505
C19044	82171
C16473	80515
C15189	79706
C09739	9477
C10991	8811
C13803	34531
C07533	8391
C10519	8329
C16666	46958
C05655	86004
C11486	7421
C05458	2287
C10406	9697
C17528	81161
C08086	40050
C11242	30033
C06681	27504
C04665	16379
C19169	82276
C19556	82556
C03242	53486
C13689	35086
C13563	26710
C05338	28773
C13776	34732
C17067	80903
C07410	8665
C13773	77713
C09517	7600
C07204	28445
C16360	68531
C01505	6102
C15758	80085
C03188	15531
C10254	4579
C16610	80605
C10019	2769
C05653	36575
C14269	34463
C10471	5972
C16165	63539
C01748	8653
C11033	28812
C01088	15587
C03223	17416
C03621	16395
C07418	7959
C12298	70478
C12871	31781
C01029	27911
C18960	82099
C08895	4390
C18265	81616
C06082	2365
C08296	8734
C14249	34895
C12389	31856
C05557	18165
C11570	963
C06614	19982
C11075	3394
C04479	61470
C10808	5886
C00800	13115
C07052	5956
C11128	894
C08808	5540
C04916	27735
C11151	27684
C15614	52050
C15347	79849
C09735	5066
C09589	30
C02895	16772
C10107	18152
C04147	27554
C10288	8824
C18557	39228
C15090	79609
C16618	80612
C07330	15825
C19116	82237
C15367	79869
C00479	17153
C02604	28772
C12415	31916
C14593	34738
C17339	28477
C16266	80409
C09812	28169
C08784	9208
C11802	7808
C19236	82325
C06622	28176
C09994	2493
C11239	6619
C19028	82158
C16433	22660
C03406	15682
C16388	80482
C14761	35100
C12407	31051
C03205	16973
C06874	3437
C08055	2661
C16813	80748
C15146	79664
C00954	16411
C15859	80133
C16217	50583
C04294	17957
C00908	27784
C10637	2734
C12366	32207
C14936	79461
C17162	80952
C09045	2988
C09440	4935
C01894	15516
C10352	5715
C15165	79683
C17719	81292
C12165	31120
C08567	8367
C03448	15398
C04590	48869
C09344	2852
C14590	62850
C09404	4790
C06182	7952
C11132	37450
C12978	31542
C18258	81609
C02197	9460
C01268	18337
C08156	9463
C11226	83686
C03413	28101
C13805	34867
C12124	74812
C18436	81745
C18808	81976
C05772	28307
C03557	15573
C09362	3768
C08457	668
C08759	4944
C06559	28212
C02227	27878
C07693	5002
C03961	33196
C19272	82352
C02970	66867
C05405	6177
C09776	4517
C18729	30473
C10425	5730
C14528	35004
C15186	79703
C08816	29012
C00222	17960
C07239	8872
C07144	83329
C11117	2103
C15403	79904
C19182	82282
C15722	80052
C17545	81172
C16180	76534
C08467	2874
C01171	16326
C16911	80790
C14507	34722
C10003	5166
C05466	36274
C09868	50542
C17726	81298
C06555	18138
C08633	8416
C08925	2898
C18829	83768
C08535	7906
C04164	16279
C17206	80961
C02814	16971
C04017	21500
C06264	28984
C02759	29060
C17451	81098
C14101	36106
C17783	81335
C15027	79549
C17088	62755
C08106	209807
C11927	29724
C00703	16793
C09691	5993
C03453	32808
C04257	62168
C01227	28689
C11848	29472
C14883	79410
C06010	18409
C00611	16153
C02501	28080
C08422	62724
C01346	28850
C09805	7502
C09323	2487
C18763	81943
C18505	81794
C07871	4534
C10553	1730
C19274	82354
C15637	35591
C05073	3907
C06470	7027
C03686	18171
C17044	80885
C00314	16709
C10257	28678
C17033	80875
C16619	80613
C01591	6426
C05147	16889
C06353	28762
C16347	80464
C03384	37480
C18541	81817
C10861	6800
C18175	81561
C09896	8900
C07949	63630
C11520	17966
C17780	81332
C00168	30841
C01270	15821
C04862	28781
C05347	44692
C11014	28546
